overall,wage_eur,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle
65,2000,1,52,50,61,63,65,72,67,42,58,65,37,63,43,38,67+2,62,54,51,60,59,69,69,71,68,73,54,74,69,54,54,42,60,62,66,68
65,3000,1,79,63,57,69,28,57,56,61,58,61,67,69,57,45,48,67,76,81,75,65,69,66,60,61,60,61,44,22,61,62,67,56,36,18,17
65,6000,1,73,62,50,65,29,65,38,61,63,57,53,63,37,37,43,66,75,71,74,57,64,68,63,76,75,61,27,43,65,63,63,57,20,20,19
65,3000,1,79,50,56,61,63,74,61,52,54,64,44,59,45,37,58,64,77,80,67,53,59,50,73,76,73,47,74,64,54,45,48,60,65,63,61
65,0,1,79,53,60,73,29,42,65,53,59,65,51,71,56,39,59,71,79,79,89,53,89,53,55,68,33,50,29,18,55,51,58,53,36,23,14
65,1000,1,88,47,56,62,57,69,63,40,51,60,37,59,40,39,58,63,80,95,71,64,70,66,77,84,64,46,63,58,60,50,42,60,57,57,60
65,2000,1,73,49,57,64,62,72,47,56,62,69,30,61,50,33,55,66,76,71,73,64,70,45,67,69,74,43,72,65,54,55,44,61,60,61,60
65,5000,1,76,62,57,64,35,73,62,63,61,60,61,65,63,31,51,64,74,78,72,58,44,64,71,82,80,62,46,25,57,55,56,59,37,33,25
65,2000,1,67,30,51,44,64,74,61,22,65,58,25,32,32,33,64,56,67,67,57,62,44,46,67,71,75,26,78,64,48,29,46,52,60,66,68
65,2000,1,75,53,60,62,55,74,64,47,56,63,48,61,60,48,59,59,71,79,71,66,68,60,66,91,67,59,70,61,55,53,58,61,47,58,61
65,1000,1,70,48,60,65,63,72,63,54,61,62-2,43,66,49,42,61,65,69,70,62,63-4,56,43,71,70-3,77-2,41,61-3,61-1,65-2,58,39,66-2,62-4,64-3,64-3
65,2000,1,69,37,57,63,62,66,67,37,48,68,33,62,32,31,60,66,71,68,62,52,71,34,64,73,65,33,58,57,55,40,42,52,66,65,64
65,3000,1,65,61,49,59,28,75,40,61,67,57,53,58,47,46,41,61,63,67,55,64,52,68,60,63,85,55,71,23,62,50,55,58,28,20,26
65,2000,1,75,45,62,65,59,69,65,36,52,64,39,62,64,64,60,62,79,72,80+2,64,78,63,79,74,70,49,60,56,54,55,35,60,56,64,63
65,2000,1,81,44,57,59,61,68,58,41,52,61,40,57,58,55,54,59,76,85,69,57,65,51,82,81,63,40,62,58,53,50,54,55,63,64,64
65,2000,1,76,64,56,60,26,68,42,64,64,61,40,58,68,66,52,63,77,75,64,57,56,71,67,69,73,62,54,12,63,57,66,55,20,28,26
65,1000,1,79,65,64,65,54,61,66,64,49,71,36,61,48,59,64,65,80,79,82,60,76,71,64,71,58,70,55,59,67,56,55,49,49,59,48
65,2000,1,82,61,59,64,59,71,64,64,65,65,44,63,57,29,56,65,80,84,65,62,60,63,73,81,75,57,50,57,58,54,57,56,58,58,59
65,2000,1,83,51,60,66,50,71,68,44,17,65,53,67,68,47,51,60,86,81,77,61,70,65,78,86,63,52,70,59,52,51,49,49,41,60,57
65,2000,1,64,56,60,63,63,72,53,48,69,64,57,62,51,45,61,66,64,64,62,65,62,65,74,73,72,62,68,66,56,64,63,68,57,65,64
65,1000,1,68,37,50,64,64,65,64,33,52,47,40,65,55,39,59,55,66,70,77,64,77,35,88,71,62,41,61,65,50,36,48,31,62,66,72
65,0,1,64,38,57,59,65,52,72,48,44,66,31,57,31,29,64,59,68,61,54,65,76,24,58,56,47,29,57,63,38,32,39,57,68,69,68
65,1000,1,51,31,45,35,64,72,33,19,73,62,34,25,28,32,56,45,48,53,45,52,35,64,73,62,81,27,62,61,24,26,35,56,64,63,59
65,2000,1,63,64,49,53,32,79,38,62,72,57,62,55,52,53,49,60,61,65,31,58,34,70,58,67,91,65,68,28,64,46,54,56,28,26,25
65,2000,1,76,44,59,61,62,70,62,34,55,64,45,58,57,33,55,60,74,78,68,60,74,62,69,73,69,48,70+2,60,56,57,38,52,64,63-1,62-1
65,4000,1,54,45,59,61,64,66,54,40,56,67,37,60,38,42,61,62,52,56,61,63,67,60,72,74,65,39,59,63,56,58,45,53,69,63,62
65,3000,1,67,48,58,63,63,65,64,41,58,64,34,62,63,60,61,64,68,66,63,59,61,51,61,73,67,61,51,58,49,38,56,56,64,66,65
65,1000,1,75,54,60,70,40,44,58,50,33,67,37,73,62,42,47,66,76,75,71,58,81,61,44,61,38,59,39,27,56,64,51,63,57,34,44
65,1000,1,65,43,58,64,61,77,41,33,60,69,41,61,37,40,66,69,61,68,68,62,67,60,70,82,78,46,70,61,57,60,40,58,59,64,63
65,5000,1,40,29,37,37,64,74,30,24,69,49,26,30,27,30,34,49,34-4,44,32-4,53,31,43,66,62,88,25,56,57,24,30,35,51,63,69,61
65,4000,1,65,57,66,72,46,44,60+3,55,46,69,47+5,70,68,69,68,74,67,63,75,57,94,57+2,56,64,35,61-2,40,35,61+5,64+4,67,57,54,42,52
65,1000,1,76,60,55,65,39,71,52,65,60,58,51,64,47,40,54,66,74,77,71,58,65,56,63,56,85,55,59,34,62,60,54,66,44,32,29
65,4000,1,79,64,54,71,25,56,58,64,54,55,66,69,49,41,48,68,77,80,86,62,78,68,37,78,58,60,29,26,58,57,65,51,16-4,26,16
65,2000,1,79,63,42,63,23,59,34,62,68,49,57,59,40,29,34,62,76,81,76,69,79,72,92,68,62,58,30,15,58,45,59,65,22,14,19
65,2000,1,71,61,60,68,49,60,63,64,47,63,55,68,60,43,60,65,72,71,71,62,81,63,65,64,61,57,53,54,56,57,59,58,47,49,51
65,3000,1,67,53,63,66,60,70,68,53,47,67,34,66,56,32,66,69,68,67,65,54,52,40,54,78,71,68,59,59,63,57,48,60,59,66,64
65,2000,1,90,63,57,62,36,68,58,59,59,59,50,63,39,47,56,62,90,90,61,60,61,74,74,75,67,66,60,40,58,58,59,57,42,26,19
65,1000,1,33,22,29,28,65,72,19,18,75,41,21,22,22,17,28,31,34,33,34,53,36,33,61,36,91,19,72,60,21,25,30,48,64,66,62
65,2000,1,77,62,58,64,25,71,62,62,48,60,57,62,66,37,54,63,76,77,73,66,61,72,54,85,75,56,48,17,67,59,54,68,24,23,25
65,2000,1,75,29,50,62,61,69,61,27,46,60,21,60,29,26,39,62,73,76,74,59,67,32,63,79,70,26,53,59,49,43,32,61,62,63,66
65,2000,1,61,54,62,64,64,68,59,52,59,65,45,64,56,38,64,65,59,63,60,63,67,60,66,72,67,54,67,65,63,65,45,61,64,66,64
65,2000,1,71,59,59,68,38,52,61,65,45,61,41,70,52,46,59,68,72,70,64,56,68,51,58,51,56,61,43,23,61,59,53,59,34,47,46
65,5000,1,59,33,39,45,62,81,38,23,62,46,33,36,31,24,41,48,61,58,69,61,59,47,72,85,84,40,69,57,31,34,33,63,62,66,64
65,2000,1,74,47,56,62,63,66,55,46,60,63+1,37,60+3,62+13,33,57+10,64,73+1,75,61,61+9,74,57,60+1,72+2,65+6,42,60+8,59+11,51+4,50+2,41,54+13,64+1,66,65
65,2000,2,24,35,46,43,67,68,46,34,69,52,33,43,42,25,47,39,22,26,43,52,52,48,58,55-1,77,26,66,63,29,41,45,52,67,69,66
65,1000,2,47,63,70,66,47,58,72-2,55,39,67-2,65,66-4,81-2,77,64-2,68-4,50-2,44,57,70,59,71,49,53,66-2,70,48,46,62,73-1,65,65-2,59,43,37
65,1000,1,25,52,49,34,61,73,33,46,70,56,43,24,51,53,55,49,24,25,27,66,31,70,44,37,93,52,76,63,40,49,62,64,62,58,55
65,2000,2,55,41,52,48,64,70,43,35,66,58,42,45,44,42,57-3,46,55,55,60,58,57,55,76,64,73,43,67,63,25,52,51,65,64,65,64
65,1000,1,34,39,58,53,63,66,60,21,63,66,40,51,53,50,60,57,35,34,43,54,69,65,74,52,71,53,69,63,37,44,47,64,65,62,63
65,2000,1,54,64,61,60,43,78,58,62,70,63,63,60,55,63,56,63,53,54,55,68,53,68,83,70,83,64,74,35,58,64,71,67,36,44,45
65,1000,1,31,69,48,47,38,73,48,72,80,46,65,38,59,43,38,63,32,30,38,66,40,70,43,48,93,66,61,35,71,58,60,68,35,36,12
65,1000,2,58,47,59,53,67,68,60-8,31-10,59-5,65-5,54,49-8,67-5,53,60-7,57-6,55-6,61-1,51-7,69-1,60+1,65,71+1,64,69-2,58,70,71,58,47,59,74,68+5,64-4,68-4
65,2000,1,34,40,44,48,66,60,32,40,68,52,31,39,23,34,49,57,37,31,50,66,53,44,52,31,75,43,60,64,37,44,29,68,66,67,65
65,3000,1,58,64,64,63,54,68,56,63,61,68,45,61,65,64,65,65,52,62,61,67,69,69,66,61,72,65,67,46,67,65,62,66,55,56,54
65,3000,1,38,35,45,44,64,74,41,33,65,51,52,35,17,27,48,52,42,35,54,58,59,48,71,73,76,25,70,60,25,47,38,52,64,65,64
65,4000,1,72,42,58,63,62,75,59,27,52,58,22,61,53,45,57,64,73,72,71,59,70,61,76,75,73,60,78,61,66,61,25,63,60,66,67
65,2000,1,64,44,52,52,62,74,46,32,65,67,39,48,36,33,59,56,64,64,63,57,36,67,67,63,84,48,66,64,32,36,55,58,61,63,56
65,1000,1,43,36,46,42,63,74,40,35,66,53,36,36,37,34,47,50,37,47,34,63,52,42,67,65,82,34,68,62,22,46,40,55,65,61,57
65,3000,2,73,61,64,64,36,63,64,59,33,67,61,63,66,58,64,63,75,72,68,61,74,62,75,65,49,64,90,42,62,60,53,55,29,38,45
65,3000,1,49,52,60,60,63,74,54,42,57,65,59,59,49,54,63,59,56,43,59-3,61-4,73,62,79-2,67-2,77-5,60,73,64,56,61-1,57,65,61-1,65,62
65,2000,1,52,63,65,69,43,60,65,61,55,65,57,67,65,63,65,72,55,49,68,64,87,67,85,68,59,65,45,49,59,64,61,62,33,45,42
65,3000,1,84,63,59,62,53,81,66,60+2,64,59,58+3,60-1,46,59,52,60,82,85,73,61,65,72,77,90,78,59,78,53,58,58,70,65,45,56,55
65,2000,1,64,61,67,67,58,70,66,58,58,68,64,66,68,68,61,67,65,64,73,61,72,65,79,67,74,59,59,63,66,72,65,72,53,61,54
65,2000,1,61,41,54,58,64,70,53,35,70,63,34,52,50,42,54,63,65,58,70,63,60,42,72,81,68,55,62,68,37,43,50,61,59,65,64
65,5000,1,60,60,60,64,55,68,54,60,52,68,47,62,54,37,62,66,62,58,66,63,67,64,57,82,68,57,51,57,65,60,55,54,55,58,48
65,1000,1,73,44,62,60,59,71,60,42,43,65,37,59,55,40,62,53,74,72,79,67,69,43,73,84,69,52,60,61,49,64,33,56,59,62,65
65,3000,1,70,62,56,62,37,74,58,63+4,58,55,61,59+2,56,52,48,60,71,70+3,72,69,73,64,72,80+3,73+2,58,70,52+4,67,61,64,66,28,33,25
65,1000,1,36,46,52,37,65,68,36,39,67-2,65,41,29,43,45,65,44,37+4,36+5,52,55+2,34,62,61,55,74,51,73,66+3,38,37,41,47,65+3,63,65
65,2000,1,72,54,60,64,60,67,62,52-1,49,62+1,49,63,59,40,58-1,63,72,72,64,75+1,66,62,61+1,71,66+2,54,65+1,62+2,50+5,60,56,65,60,62+1,59
65,2000,1,46,22,55,59,68,76,58,15,71,66,30,60,34,52,57,60,36,55,46,59,65,42,78,79,78,13,67,69,25,39,38,64,67,67,65
65,1000,1,48,51,57,60,61,72,44,50,60,64,58,59,53,28,57,62,51,45,61,63,44,51,68,52,81,53,73,66,51,65,45,68,60,60,58
65,5000,1,42,49,64,60,61,71,63,37,60,66,54,59,60,62,66,62,47,37,52,67,67,69,73,70,73,58,65,64,47,63,45,65,54,65,64
65,3000,1,35,31,47,41,63,74,32,24,65,58,24,36,40,45,47,45,33,37,48,54,47,54,65,60,79,23,83,61,18,47,50,57,64,63,62
65,5000,1,58,64,54,63,23,68,51,66,62,58,62,63,58,43,49,65,63,53,65,59,59,66,62,59,74,60,65,28,67,53,58,58,15,19,13
65,2000,1,36,50,57,54,63,72,45,41,63,66,43,48,43,63,63,63,36,36,53,59,62,63,69,72,73,59,69,63,52,53,57,64,60,65,65
65,1000,1,73,48,58,58,61,71,65,41,66,60,45,55,45,62,51,60,73,73,59,62,67,68,81,73,72,45,65,61,52,57,36,65,57,63,64
65,3000,1,38,49,62,59,59,69,60,32,48,66,45,56,65,60,65,62,45,33,56,60,73,72,77,61,65,62,89,63,51,56,53,72,52,66,62
65,2000,1,37,26,49,54,65,70,42,22,66,53,19,57,20,18,62,52,31,42,39,55,62,35,49,67,73,26,73,64,23,52,29,66,60,69,65
65,3000,1,60,65,58,63,36,70,55,65,59,61+3,65,62,58,51,56+8,64+1,58,62,65,62,65,68,73,76,69,62,65,44,66,60+3,66,62,31,31,22
65,3000,1,42,32,55,55,64,73,55,23,63-1,59-1,17,52+1,53,26,56-1,57,47-4,38-5,55-5,63,55-4,58,63-2,67-2,78+4,31,72,64,36,54,33,65,65,64-1,59
65,5000,1,36,26,37,38,63,74,21,25,64,48,14,29,41,28,35,46,41,32,29,62,70,34,67,56,89,22,63,66,26,36,29,64,65,62,56
65,3000,1,64,61,56,59,39,68,57,59,74,57,65,56,55,40,57,60,63,65,67,63,64,70,77,47,73,56,79,26,64,55,58,65,45,34,27
65,2000,1,35,63,55,57,44,72,34,64,77,63,60,54,54,48,52,64,42,30,55,65,37,69,82,34,84,55,87,35,69,64,65,62,53,39,14
65,6000,1,63,65,42,62,34,79,48,64,68,35,63,61,68,63,20,65,57+5,67,54,55,70,70,72,71,88,64,70,29,65,54,67,55,44,21,16
65,2000,1,77,61,61,65,29,57,63,59,63,62,61,66,62,62,52,65,78,76,67,61,57,66,50,30,70,57,59,23,64,61,65,58,22,29,23
65,4000,1,68,57,65,65,40,65,68,57,38,62,56,64,67,58,63,63,70,67,73,55,79,58,76,74,64,54,51,42,57,69,59,61,45,37,35
65,3000,1,52,63,47,53,35,76,31,64,74,57,56,52,55,52,42,63,44,59,35,65,32,70,34,63,90,54,66,29,65,46,76,69,21,43,23
65,1000,1,51,57,64,61,61,62,55,56,56,68,42,58,57,57,65,67,55,48,56,62,66,58,47,52,69,59,61,62,60,67,63,67,61,62,56
65,2000,1,71,63,61,66,42,66,60,60,61,62,65,65+1,67,61,59,67,72,70,70,58,75,68,74,63,69,64,60,38+1,63,62,65,65,40,42,41
65,1000,1,62,61,67,69,35,58,72,52,42,70,71,70,59,68,59,68,53,69,74,54,73,71,60,62,60,68,47,38,56,64,70,72,46,28,11
65,2000,1,73,61,62,66,40,61,61,60,58,64,53,65,62,65,57,66,69,76,81,54,64,68,60,70,61,60,50,41,62,61,58,55,34,39,36
65,4000,1,63,46,58,62,64,68,63,44,62,64,42,62,55,38,63,62,62,63,61,60,68,54,68,75,62,40,73,63,48,45,49,60,62,66,65
65,3000,1,48,45,56,56,60,74,49,41,63,64,49,47,47,32,63,64,49,48,70,65,58,56,79,68,77,43,75,65,45,53,46,65,51,64,63
65,3000,1,78,56,57,65,61,69,60,56,59,58,47,64,53,46,57,62,76,79,78,60,80,61,84,77,64,56,69,58,63,56,44,55,62,63,62
65,3000,1,46,22,43,40,64,72,37,12,67-1,53-1,13,27-1,19,20,38,47-1,44-1,48,64-1,59,54-1,50-1,80-2,64-2,77-1,18,69-1,61,25,48,28,58,63-1,66-2,64
65,5000,1,83,47,62,61,56,74,65,42,51,60,46,59,66,67,58,58,78,87,72,63,70,56,78,85,73,45,61,58,57,61,48,64,54-8,57,60
65,4000,1,55,28,42,43,65,67,30,27,64,55,16,34,19,29,48,51,53,56,56,51,44,42,71,49,73,17,75+10,63,23,37,37,60,69,64,62
65,1000,1,62,48,55,49,63,74,51,42,62,60,43,49,52,50,53,50,60,63,42,60,55,63,61,71,77,47,73,65,40,55,59,70,61,65,62
65,3000,1,61,59,64,66,57,74,58-3,58-1,50,64-4,38,64-2,66,65-2,62-3,66-2,59-3,63-5,72-2,56,74,62,85-2,88-1,67,64,72,49,57,69,57,67,56,64,60-2
65,1000,1,69,54,64,65,43,63,59,44,51,66,54,61,70,64,62,70+4,69,69,65,71,67,60+3,70,78,62,66+3,47,42,61,64,59,50,31,51,46
65,1000,1,72,47,66,65,64,53,76,38,56,70,33,61,65,55,74,66,76,69,73,68,77,63,65,32,56,51,69,64,68,48,42,59,64,65,71
65,4000,1,47,59,65,64,57,66,63,55,50,65,50,61,63,68,64,64,50,45,71,63,74,68,68,75,67,60,50,57,62,65,67,60,60,59,52
65,2000,1,73,63,52,69,37,70,60,62,57,55,61,67+2,61,39,34,67+1,72-2,74-3,79,63,80,70,69,83,61,63,74,35,66,51,52,67,32,39,31
65,2000,1,61,60,59,62,65,66,67,50,59,58,52,61,63,66,55,63,57,65,68,61,59,81,66,72,63,66,66,62,51,55,59,61,67,66,64
65,2000,1,54,39,52,37,63,74,49,37,72,58,27,24,23,39,52,43,59,50,62,57,58,60,73,68,76,27,77,62,34,55,37,65,68,56,59
65,3000,1,31,33,46,40,64,70,46,26,72,51,34,38,30,31,40,43,30,31,31,59,40,48,38,34-4,92,38,67,54,28,50,27,58,66,67,60
65,2000,1,50,65,55,54,57,82,48,65,63,64,63,58,46,34,53,52,50,50,36,68,57,75,51,74,88,61,85,59,63,56,47,66,51,60,52
65,2000,1,65,47,49,54,64,73,50,42,60,51,43,52,38,43,47,53,64,65,57,65,61,63,68,70,80,40,61,64,35,49,68,69,66,63,65
65,3000,1,69,32,49,54,62,71,62,21,58,55,22,48,28,21,52,53,67,70,70,66,75,46,78,78,76,40,48,64,57,37,29,55,60,63,65
65,2000,1,59,47,60,62,65,70,63,43,57,64,35,58,60,46,62,65,54,63,65,62,70,52,75,72,70,52,67,63,55,50,55,64,67,65,67
65,1000,1,48,49,71,66,40,48,67,50,23,71,48,66,74,72,73,67,51,45,62,61,73,42,52,42,49,47,50,51,59,74,70,65,40,45,24
65,1000,1,67,66,62,65,62,70,62,65,65,65,64,63,68,68,62,66,70,65,66,66,66,68,70,72,70,68,66,64,68,55,65,60,55,65,62
65,9000,1,82,32,42,53,64,70,53,28,65,48,37,40,48,12,30,63,78,86,78,67,60,57,68,87,63,14,66,70,28,37,38,59,55,66,68
65,3000,1,72,60,62,65,63,66,66,59,49,64,60,66,58,60,65,63,72,72,64,59,70,60,76,77,66,61,52,66,58,56,63,59,59,68,65
65,2000,1,72,58,65,65,50,67,61,49,48,70,62,61,68,45,69,67,70,73,78,57,76,66,67,64,72,68,59,63,56,60,67,68,49,45,47
65,5000,1,76,58,60,67,50,66,66,58,54,61,52,66,39,60,56,62,75,76,78,54,88,56,87,72,67,61,49,38,63,60,57,52,60,48,45
65,12000,1,71,58,64,66,61,65,70,49,59,66,56,65,70,69,60,63,70,71,71,68,76,77,77,67,64,63,61,55,55,55,52,74,66,61,61
65,1000,1,66,55,63,70,67,58,60,49,68,62,63,73,63,43,77,75,68,65,63,50,50,64,58,73,53,60,54,64,60,61,46,66,66,69,73
65,5000,1,80,64,51,60,34,78,47,64,58,55,56,61,51,37,46,58,78,81,62,60,65,68,63,79,83,59,67,35,64,56,66,64,38,27,13
65,1000,2,77,49,58,60,64,67,59,40,48,60,53,54,61,37,63,61,78,77,77,62,84,65,80,67,61,53,77,67,51,52,50,77,65,67,65
65,3000,1,77,39,58,56,62,74,59,24,49,58,63,45,55,34,53,61,67,86,83,62,83,47,79,63,78,54,76,64,52,65,47,62,60,65,66
65,1000,1,33,40,53,45,61,85,54,31,66,59,29,45,26,20,58,49,32,33,32,60,34,59,84,84,93,45,67,62,26,51,41,61,62,60,57
65,5000,1,64,64,62,64,33,60,63,65,30,63,67,62,68,66,47,64,61,66,77,55,76,61,70,60,60,63,59,35,65,70,65,78,32,36,21
65,1000,1,72,64,54,62,38,73,52,67,56,54,56,62,44,57,55,66,70+4,74+4,57,58,58,61,57,64,81,60,68,50,65,59,64,60,18,44,39
65,2000,1,74,30,42,41,63,77,46,21,62,44,31,34,27,23,50,42,72,75,54,58,65,48,74,74,80,33,76,60,18,38,28,52,64,64,66
65,1000,1,87,50,54,61,61,78,60,49,57,56,44,58,48,36,59,62,85,88,72,60,68,50,81,83,76,48,75,62,59,48,59,54,59,63,64
65,4000,1,64,51,56,57,59,85,52,46,61,61,46,52,45,47,58,59,68,61,66,58,75,66,71,90,83,50,89,62,54,56,45,62,51,65,61
65,4000,1,45,65,54,57,26,71,44,66,76,55,58,58,52,58,57,56,52,39,56,66,50,68,65,43,84,59,76,13,68,61,65,64,26,22,15
65,4000,1,72,36,60,65,60,69,65,33,55,60,34,64,63,58,55,63,73,71,72,65,67,38,49,85,65,34,62,65,62,59,45,60,60,59,54
65,2000,1,48,46,63,64,56,73,57,48,51,69,38,60,38,49,67,64,55,43-2,72,71,78,44,60,79,68,41,80,50,48,63,67,65,50,64,63
65,4000,1,57,57,58,60,65,77,44,58+1,60+1,65,46+2,56,50+5,53,63,63+1,59,55+11,65,67,68,57,77,86+6,72,58+3,80,66,57+1,58,47,66+2,65,66,65
65,2000,1,37,52,53,58,65,66,47,58,67,57,33,60,35,39,52,61,33,41,56,58,32,48,33,40,83,49,62,64,63,60,38,50,67,63,61
65,3000,1,50,53,63,64,62,63,60,44,66,68,43,62,59,55,63,65,47,53,70,62,67,62,77,63,57,58,75,66,63,61,68,68,56,63,61
65,2000,1,50,43,48,51,61,71,36,35,67,58,29,45,41,31,53,57,50,50,60,63,42,67,78,54,81,40,65,61,31,44,53,65,54,64,62
65,3000,1,42,32,31,40,64,80,15,25,61+1,41,15,29,17,16,40,57+1,52,34,42,52+2,31,68,67,67+2,91,14,70,62,55,30,18,55,70-1,63-1,59-1
65,2000,1,60,63,61,64,59,76,62,64,66,65,58,61,47,33,64,64,65,55-1,75,59,72,65,83,77,75,63,73,67,66,63,56,62,51,58,60
65,2000,1,77,62,67,66,57,58,65,62,56,66,58,64,64,71,63,65,75,79,78,63,79,63,38,66,52,59,67,52,63,72,67,63,55,60,63
65,1000,1,56,62,63,59,59,69,56,56,67,68-2,50,57-3,50,69,63,65-1,53-5,59-6,52-4,64-1,61,77-4,71-2,71-2,70-2,67-4,61-3,61-1,54-3,65-1,50,62-2,52-6,62-2,56-1
65,1000,1,76,54,61,65,50,72,66,45,54,64,52,63,60,59,61,65,77,76,76,64,71,65,62,79,72,63,66,32,64,50,55,65,49,57,61
65,1000,1,79,44,58,59,60,76,64,38,53,60,54,58,51,55,51,58,83,75,67,52,69,56,57,88,75,38,66,55,69,55,45,52,61,64,62
65,2000,1,70,59,60,62,58,72,56,62,58,63,50,58,55,53,59,63,69,71,75,65,74,54,63,91,62,61,74,60,69,63,48,61,57,57,55
65,3000,1,74,62,49,66,30,67,45,65,64,53,53,68,54,49,38,62,72,76,69,63,69,69,75,71,70,52,53,42,60,55,65,60,32,14,11
65,6000,1,76,61,48,56,36,83,46,63,61,48,56,54,51,34,46,56,74,77,62,65,61,64,71,76,92,52,70,29,67,56,70,58,37,33,31
65,4000,1,65,45,51,54,62,76,55,39,64,51,33,50,50,56,49,55,62,67,69,54,62,60,80,70,78,48,79,58,44,48,44,55,62,63,61
65,1000,1,85,64,56,65,31,74,55,63,61,64,56,64,53,37,59,65,85,85,74,55,68,70,85,85,69,66,70,22,59,46,57,69,48,14,20
65,3000,1,51,64,67,66,59,70,59,63,54,67,52,65,69,69,67,69,53,49,64,57,72,70,78,69,71,67,66,63,54,72,65,65,60,56,59
65,2000,1,70,63,64,65,64,67,66,56,50,64,70,64,68,71,61,65,69,71,67,62,64,73,63,73,68,68,57,68,55,61,60,66,62,68,66
65,3000,1,81,54,58,65,57,63,65,57,47,56,54,64,61,42,57,62,84,79,77,60,70,57,76,76,62,46,47,57,64,59,44,54,58,59,57
65,2000,1,75,57,65,63,59,61,69,55,55,65,55,62,74,65,62,64,77,73,71,61,62,62,46,83,55,59,52,57,59,61,50,53,63,58,55
65,3000,1,67,41,58,62,64,66,62,31,52,63,54,56,52,39,59,65,69,65,74,60,75,58,70,63,66,41,70,64,54,51,41,69,63,66,68
65,1000,1,76,48,59,58,57,67,70,41,44,63,46,54,65,47,60,58,74,78,66,65,70,56,61,79,64,54,62,70,58,43,50,63,53,54,60
65,3000,1,69,51,59,61,63,60,63,51,61,64,53,55,56,50,56,63,70,69,80,65,74,51,63,66,58,54,56,60,44,52,45,77,63,66,64
65,3000,1,38,37,42,43,67,63,28,39,70,47,37,35,38,38,44,51,36,39,53,51,45,39,49,33,78,31,66,62,33,46,42,57,69,67,64
65,4000,1,71,64,55,66,25,67,62,61,65,52,67,65,52,41,47,67,68,73,67,70,61,71,78,66,71,59,55,22,67,65,69,64,23,19,18
65,4000,1,70,65,41,63,25,65,31,69,63,53,54,58,58,33,22,65,69,71,74-4,59,85,67,79,73,63,55,57,34,66,43,65,63,19,14,18
65,1000,1,73,58,62,64,43,56,57,59,45,66,32,62,57,67,55,67,74,72,70,60,60,63,56,65,55,57,49,46,62,65,55,61,36,47,44
65,6000,1,74,57,61,65,60,70,67,51,61,64,51,65,63,65,54,64,76,73,73,62,66,65,51,73,76,61,56,60,55,55,67,52,59,60,61
65,2000,1,66,47,58,60,63,72,54,42,61,63,40,56,40,39,61,60,68,65,72,63,81,58,83,78,72,46,64,64,53,62,52,63,62,63,62
65,4000,1,49,39,50,48,63,73,57,24,62,55,29,37,46,32,51,58,53,45,58,59,73,63,76,60,79,50,72,63,39,41,46,61,64,63,62
65,3000,1,66,54,59,62,62,70,67,54,60,61,44,60,53,39,57,61,71,61,73,63,64,57,63,76,70,60,65,61,44,54,39,61,61,63,62
65,2000,1,66,64,63,64,38,61,56,66,54,70,57,62,63,66,56,65,64,68,69,65,68,68,70,68,59,54,57,38,71,64,60,54,35,37,30
65,3000,1,67,59,65,68,52,60,62,54,68,68,62,69,70,65,65,69,66,67,66,63,56,68,63,66,58,60,59,55,62,63,59,65,45,53,46
65,2000,1,55,55,61,64,63,76,55,48,54,67,51,61,59,58,61,68,62,49,66,66,57,60,65,82,74,66,74,62,61,59,58,73,65,65,63
65,3000,1,67,50,62,62,62,72,67,40,60,63,42,59,65,64,56,61,67,67,73,64,64,73,77,69,71,53,79,61,56,56,38,63,61,62,64
65,1000,1,67,59,62,63,56,77,57,56,48,65,57,62,55,62,63,64,66,68,65,66,60,64,72,90,72,59,76,55,66,61,55,62,61,54,52
65,4000,1,71,52,59,63,61,70,62,48,52,63,52,62,59,54,53,61,69,72,71,62,66,59,63,74,67,53,73,62,53,54,45,57,59,65,61
65,2000,1,60,53,65,64,57,72,60,46,60,68,53,63,60,55,68,69,53,65,59,67,54,65,58,69,77,56,68,50,50,68,60,60,56,60,60
65,1000,1,71,52,55,55,64,79,59,42,61,57,53,52,57,57,52,55,70,72,63,61,63,71,82,79,82,58,69,61,39,49,45,59,66,65,65
65,9000,1,71,64,55,65,36,64,42,65,57,61,45,64,54,58,50,67,73,69,68,65,61,66,56,74,65,62,50,34,65,63,67,60,32,37,30
65,2000,1,65,65,63,64,50,74,62,60,55,64,63,62,65,62,61,66,62,68,66,67,72,74,75,74,76,68,68,55,64,61,68,62,43,53,49
65,1000,1,35,48,52,52,61,80,50,44,68,58,42,44,34,55,55,60,37,34,65,56,61,57,64,80,81,58,82,55,41,43,28,51,62,64,57
65,1000,1,72,34,51,57,65,73,55,31,58,55,29,56,44,33,47,55,71,72,62,64,61,43,74,71,76,32,70,66,33,51,37,60,68,64,63
65,3000,1,64,49,59,56,62,78,69,46,48,59,37,52,54,44,63,59,67,62,71,59,46,54,71,89,79,54,65,59,55,50,47,52,64,66,62
